Dates,variable,feature_no,feature_name,value
17/11/17 00:00,215,144,"10981,18","6942,41"
18/11/17 00:00,215,144,"10981,18","1762,22"
19/11/17 00:00,215,144,"10981,18","1468,76"
20/11/17 00:00,215,144,"10981,18","3632,2"
21/11/17 00:00,215,144,"10981,18","2703,7"
22/11/17 00:00,215,144,"10981,18","5313,87"
23/11/17 00:00,215,144,"10981,18","4429,81"
24/11/17 00:00,215,144,"10981,18","6834,73"
25/11/17 00:00,215,144,"10981,18","1492,35"
26/11/17 00:00,215,144,"10981,18","506,86"
27/11/17 00:00,215,144,"10981,18","2258,86"
28/11/17 00:00,215,144,"10981,18","1801,69"
29/11/17 00:00,215,144,"10981,18","5314,95"
30/11/17 00:00,215,144,"10981,18","1957,6"
01/10/18 00:00,215,144,"10981,18","4003,99"
02/10/18 00:00,215,144,"10981,18","9187,52"
03/10/18 00:00,215,144,"10981,18","4017,83"
04/10/18 00:00,215,144,"10981,18","2672,14"
05/10/18 00:00,215,144,"10981,18","2902,94"
06/10/18 00:00,215,144,"10981,18","1346,35"
07/10/18 00:00,215,144,"10981,18","5738,3"
08/10/18 00:00,215,144,"10981,18","3804,87"
09/10/18 00:00,215,144,"10981,18","7434,73"
10/10/18 00:00,215,144,"10981,18","3133,32"
11/10/18 00:00,215,144,"10981,18","3696,65"
12/10/18 00:00,215,144,"10981,18","2037,17"
13/10/18 00:00,215,144,"10981,18","3986,15"
14/10/18 00:00,215,144,"10981,18","4315,79"
15/10/18 00:00,215,144,"10981,18","3346,44"
16/10/18 00:00,215,144,"10981,18","2955,95"
17/10/18 00:00,215,144,"10981,18","6460,78"
18/10/18 00:00,215,144,"10981,18","1171,39"
19/10/18 00:00,215,144,"10981,18","6568,8"
20/10/18 00:00,215,144,"10981,18","848,39"
21/10/18 00:00,215,144,"10981,18","5697,25"
22/10/18 00:00,215,144,"10981,18","5249,45"
23/10/18 00:00,215,144,"10981,18","3356,66"
24/10/18 00:00,215,144,"10981,18","3272,36"
25/10/18 00:00,215,144,"10981,18","3514,25"
26/10/18 00:00,215,144,"10981,18","3247,82"
27/10/18 00:00,215,144,"10981,18","1544,91"
28/10/18 00:00,215,144,"10981,18","3995,82"
29/10/18 00:00,215,144,"10981,18","4966,24"
30/10/18 00:00,215,144,"10981,18","2912,79"
31/10/18 00:00,215,144,"10981,18","5856,75"
01/11/18 00:00,215,144,"10981,18","9557,95"
02/11/18 00:00,215,144,"10981,18","6484,78"
03/11/18 00:00,215,144,"10981,18","3753,03"
04/11/18 00:00,215,144,"10981,18","5322,02"
05/11/18 00:00,215,144,"10981,18","1168,81"
06/11/18 00:00,215,144,"10981,18","679,59"
07/11/18 00:00,215,144,"10981,18","2946,06"
08/11/18 00:00,215,144,"10981,18","1464,19"
09/11/18 00:00,215,144,"10981,18","3305,57"
10/11/18 00:00,215,144,"10981,18","857,69"
11/11/18 00:00,215,144,"10981,18","4307,09"
12/11/18 00:00,215,144,"10981,18","2162,78"
13/11/18 00:00,215,144,"10981,18","1684,04"
14/11/18 00:00,215,144,"10981,18","2240,86"
15/11/18 00:00,215,144,"10981,18","2278,36"
16/11/18 00:00,215,144,"10981,18","2293,53"
17/11/18 00:00,215,144,"10981,18","2778,43"
18/11/18 00:00,215,144,"10981,18","2623,17"
19/11/18 00:00,215,144,"10981,18","3110,55"
20/11/18 00:00,215,144,"10981,18","4080,19"
21/11/18 00:00,215,144,"10981,18","6012,02"
22/11/18 00:00,215,144,"10981,18","3934,4"
23/11/18 00:00,215,144,"10981,18","2870,07"
24/11/18 00:00,215,144,"10981,18","1333,79"
25/11/18 00:00,215,144,"10981,18","4240,23"
26/11/18 00:00,215,144,"10981,18","2722,51"
27/11/18 00:00,215,144,"10981,18","1682,05"
28/11/18 00:00,215,144,"10981,18","4076,46"
29/11/18 00:00,215,144,"10981,18","888,1"
30/11/18 00:00,215,144,"10981,18","2188,38"
01/10/17 00:00,216,143,"11913,1","5727,41"
02/10/17 00:00,216,143,"11913,1","5088,54"
03/10/17 00:00,216,143,"11913,1","6610,02"
04/10/17 00:00,216,143,"11913,1","5480,37"
05/10/17 00:00,216,143,"11913,1","3936,8"
06/10/17 00:00,216,143,"11913,1","3547,41"
07/10/17 00:00,216,143,"11913,1","2651,08"
08/10/17 00:00,216,143,"11913,1","8453,33"
09/10/17 00:00,216,143,"11913,1","5217,32"
10/10/17 00:00,216,143,"11913,1","2156,14"
11/10/17 00:00,216,143,"11913,1","3785,87"
12/10/17 00:00,216,143,"11913,1","4423,29"
13/10/17 00:00,216,143,"11913,1","2016,06"
14/10/17 00:00,216,143,"11913,1","5064,15"
15/10/17 00:00,216,143,"11913,1","6677,51"
16/10/17 00:00,216,143,"11913,1","3003,48"
17/10/17 00:00,216,143,"11913,1","4032,93"
18/10/17 00:00,216,143,"11913,1","8231,05"
19/10/17 00:00,216,143,"11913,1","2261,74"
20/10/17 00:00,216,143,"11913,1","2963,98"
21/10/17 00:00,216,143,"11913,1","3954,23"
22/10/17 00:00,216,143,"11913,1","9584,21"
23/10/17 00:00,216,143,"11913,1","3763,72"
24/10/17 00:00,216,143,"11913,1","3319,92"
25/10/17 00:00,216,143,"11913,1","6345,99"
26/10/17 00:00,216,143,"11913,1","1953,16"
27/10/17 00:00,216,143,"11913,1","4923,44"
28/10/17 00:00,216,143,"11913,1","4477,64"
29/10/17 00:00,216,143,"11913,1","4834,87"
30/10/17 00:00,216,143,"11913,1","3661,55"
31/10/17 00:00,216,143,"11913,1","1914,32"
01/11/17 00:00,216,143,"11913,1","1848,53"
02/11/17 00:00,216,143,"11913,1","2689,26"
03/11/17 00:00,216,143,"11913,1","1186,12"
04/11/17 00:00,216,143,"11913,1","1106,36"
05/11/17 00:00,216,143,"11913,1","2552,99"
06/11/17 00:00,216,143,"11913,1","1973,98"
07/11/17 00:00,216,143,"11913,1","2379,5"
08/11/17 00:00,216,143,"11913,1","3186,71"
09/11/17 00:00,216,143,"11913,1","5929,74"
10/11/17 00:00,216,143,"11913,1","1445,9"
11/11/17 00:00,216,143,"11913,1","1846,7"
12/11/17 00:00,216,143,"11913,1","1794,62"
13/11/17 00:00,216,143,"11913,1","1850,31"
14/11/17 00:00,216,143,"11913,1","2649,94"
15/11/17 00:00,216,143,"11913,1","2866,87"
16/11/17 00:00,216,143,"11913,1","4369,17"
17/11/17 00:00,216,143,"11913,1","1563,63"
18/11/17 00:00,216,143,"11913,1","2280,44"
19/11/17 00:00,216,143,"11913,1","5829,34"
20/11/17 00:00,216,143,"11913,1","2859,26"
21/11/17 00:00,216,143,"11913,1","1280,7"
22/11/17 00:00,216,143,"11913,1","2983,23"
23/11/17 00:00,216,143,"11913,1","4780,69"
24/11/17 00:00,216,143,"11913,1","1380,59"
25/11/17 00:00,216,143,"11913,1","993,35"
26/11/17 00:00,216,143,"11913,1","5946,31"
27/11/17 00:00,216,143,"11913,1","5084,31"
28/11/17 00:00,216,143,"11913,1","1573,59"
29/11/17 00:00,216,143,"11913,1","2783,49"
30/11/17 00:00,216,143,"11913,1","2559,06"
01/10/18 00:00,216,143,"11913,1","1076,89"
02/10/18 00:00,216,143,"11913,1","9066,73"
03/10/18 00:00,216,143,"11913,1","2217,59"
04/10/18 00:00,216,143,"11913,1","1414,44"
05/10/18 00:00,216,143,"11913,1","5097,72"
06/10/18 00:00,216,143,"11913,1","2744,98"
07/10/18 00:00,216,143,"11913,1","6960,5"
08/10/18 00:00,216,143,"11913,1","6595,4"
09/10/18 00:00,216,143,"11913,1","5087,8"
10/10/18 00:00,216,143,"11913,1","1611,16"
11/10/18 00:00,216,143,"11913,1","6061,11"
12/10/18 00:00,216,143,"11913,1","2387,18"
13/10/18 00:00,216,143,"11913,1","3758,61"
14/10/18 00:00,216,143,"11913,1","3732,49"
15/10/18 00:00,216,143,"11913,1","3040,43"
16/10/18 00:00,216,143,"11913,1","1717,32"
17/10/18 00:00,216,143,"11913,1","1957,14"
18/10/18 00:00,216,143,"11913,1","2812,43"
19/10/18 00:00,216,143,"11913,1","2399,08"
20/10/18 00:00,216,143,"11913,1","6337,39"
21/10/18 00:00,216,143,"11913,1","1968,9"
22/10/18 00:00,216,143,"11913,1","3987,19"
23/10/18 00:00,216,143,"11913,1","3675,1"
24/10/18 00:00,216,143,"11913,1","2741,82"
25/10/18 00:00,216,143,"11913,1","1290,23"
26/10/18 00:00,216,143,"11913,1","1507,77"
27/10/18 00:00,216,143,"11913,1","3214,51"
28/10/18 00:00,216,143,"11913,1","4173,98"
29/10/18 00:00,216,143,"11913,1","4766,65"
30/10/18 00:00,216,143,"11913,1","4561,78"
31/10/18 00:00,216,143,"11913,1","8996,12"
01/11/18 00:00,216,143,"11913,1","6546,78"
02/11/18 00:00,216,143,"11913,1","3072,25"
03/11/18 00:00,216,143,"11913,1","6039,95"
04/11/18 00:00,216,143,"11913,1","5373,86"
05/11/18 00:00,216,143,"11913,1","1821,09"
06/11/18 00:00,216,143,"11913,1","1498,42"
07/11/18 00:00,216,143,"11913,1","3796,53"
08/11/18 00:00,216,143,"11913,1","2157,94"
09/11/18 00:00,216,143,"11913,1","3470,4"
10/11/18 00:00,216,143,"11913,1","4912,13"
11/11/18 00:00,216,143,"11913,1","1541,15"
12/11/18 00:00,216,143,"11913,1","1255,62"
13/11/18 00:00,216,143,"11913,1","982,84"
14/11/18 00:00,216,143,"11913,1","1520,5"
15/11/18 00:00,216,143,"11913,1","4023,1"
16/11/18 00:00,216,143,"11913,1","3423,51"
17/11/18 00:00,216,143,"11913,1","3148,77"
18/11/18 00:00,216,143,"11913,1","3698,9"
19/11/18 00:00,216,143,"11913,1","1409,63"
20/11/18 00:00,216,143,"11913,1","3756,78"
21/11/18 00:00,216,143,"11913,1","6197,22"
22/11/18 00:00,216,143,"11913,1","2692,36"
23/11/18 00:00,216,143,"11913,1","2346,86"
24/11/18 00:00,216,143,"11913,1","4003,24"
25/11/18 00:00,216,143,"11913,1","4742,79"
26/11/18 00:00,216,143,"11913,1","2695,65"
27/11/18 00:00,216,143,"11913,1","3790,81"
28/11/18 00:00,216,143,"11913,1","3823,53"
29/11/18 00:00,216,143,"11913,1","3005,97"
30/11/18 00:00,216,143,"11913,1","725,72"
01/10/17 00:00,217,142,"6680,41","12021,5"
02/10/17 00:00,217,142,"6680,41","5531,55"
03/10/17 00:00,217,142,"6680,41","6662,56"
04/10/17 00:00,217,142,"6680,41","7588,38"
05/10/17 00:00,217,142,"6680,41","4423,53"
06/10/17 00:00,217,142,"6680,41","2925,44"
07/10/17 00:00,217,142,"6680,41","7320,24"
08/10/17 00:00,217,142,"6680,41","9862,99"
09/10/17 00:00,217,142,"6680,41","2948,73"
10/10/17 00:00,217,142,"6680,41","6334,6"
11/10/17 00:00,217,142,"6680,41","3084,11"
12/10/17 00:00,217,142,"6680,41","2678,37"
13/10/17 00:00,217,142,"6680,41","5088,2"
14/10/17 00:00,217,142,"6680,41","7110,42"
15/10/17 00:00,217,142,"6680,41","9082,86"
16/10/17 00:00,217,142,"6680,41","2559,21"
17/10/17 00:00,217,142,"6680,41","5838,63"
18/10/17 00:00,217,142,"6680,41","3829,56"
19/10/17 00:00,217,142,"6680,41","1592,09"
20/10/17 00:00,217,142,"6680,41","2027,96"
21/10/17 00:00,217,142,"6680,41","7810,73"
22/10/17 00:00,217,142,"6680,41","4940,08"
23/10/17 00:00,217,142,"6680,41","7406,68"
24/10/17 00:00,217,142,"6680,41","1922,49"
25/10/17 00:00,217,142,"6680,41","4314,99"
26/10/17 00:00,217,142,"6680,41","1795,14"
27/10/17 00:00,217,142,"6680,41","1549,75"
28/10/17 00:00,217,142,"6680,41","2725,2"
29/10/17 00:00,217,142,"6680,41","4461,96"
30/10/17 00:00,217,142,"6680,41","4765,19"
31/10/17 00:00,217,142,"6680,41","2531,5"
01/11/17 00:00,217,142,"6680,41","2397,14"
02/11/17 00:00,217,142,"6680,41","1665,63"
03/11/17 00:00,217,142,"6680,41","1743,72"
04/11/17 00:00,217,142,"6680,41","9088,51"
05/11/17 00:00,217,142,"6680,41","1115,64"
06/11/17 00:00,217,142,"6680,41","1677,56"
07/11/17 00:00,217,142,"6680,41","1584,77"
08/11/17 00:00,217,142,"6680,41","1614,3"
09/11/17 00:00,217,142,"6680,41","1083,94"
10/11/17 00:00,217,142,"6680,41","3118,76"
11/11/17 00:00,217,142,"6680,41","1061,62"
12/11/17 00:00,217,142,"6680,41","3468,78"
13/11/17 00:00,217,142,"6680,41","6989,23"
14/11/17 00:00,217,142,"6680,41","1631,71"
15/11/17 00:00,217,142,"6680,41","1848,73"
16/11/17 00:00,217,142,"6680,41","1212,16"
17/11/17 00:00,217,142,"6680,41","1746,05"
18/11/17 00:00,217,142,"6680,41","2748,22"
19/11/17 00:00,217,142,"6680,41","2258,73"
20/11/17 00:00,217,142,"6680,41","5031,16"
21/11/17 00:00,217,142,"6680,41","1517,34"
22/11/17 00:00,217,142,"6680,41","4532,54"
23/11/17 00:00,217,142,"6680,41","1120,41"
24/11/17 00:00,217,142,"6680,41","1692,17"
25/11/17 00:00,217,142,"6680,41","2937,49"
26/11/17 00:00,217,142,"6680,41","5009,1"
27/11/17 00:00,217,142,"6680,41","4613,69"
28/11/17 00:00,217,142,"6680,41","832,71"
29/11/17 00:00,217,142,"6680,41","1039,96"
30/11/17 00:00,217,142,"6680,41","1628,05"
01/10/18 00:00,217,142,"6680,41","8827,34"
02/10/18 00:00,217,142,"6680,41","3151,37"
03/10/18 00:00,217,142,"6680,41","2284,31"
04/10/18 00:00,217,142,"6680,41","3267,05"
05/10/18 00:00,217,142,"6680,41","2735,36"
06/10/18 00:00,217,142,"6680,41","4020,4"
07/10/18 00:00,217,142,"6680,41","6567,02"
08/10/18 00:00,217,142,"6680,41","3433,87"
09/10/18 00:00,217,142,"6680,41","10292,57"
10/10/18 00:00,217,142,"6680,41","5314,61"
11/10/18 00:00,217,142,"6680,41","1030,1"
12/10/18 00:00,217,142,"6680,41","3665,12"
13/10/18 00:00,217,142,"6680,41","2482,19"
14/10/18 00:00,217,142,"6680,41","3556,4"
15/10/18 00:00,217,142,"6680,41","4263,19"
16/10/18 00:00,217,142,"6680,41","2860,85"
17/10/18 00:00,217,142,"6680,41","3664,04"
18/10/18 00:00,217,142,"6680,41","4132,97"
19/10/18 00:00,217,142,"6680,41","2575,02"
20/10/18 00:00,217,142,"6680,41","3427,28"
21/10/18 00:00,217,142,"6680,41","4942,46"
22/10/18 00:00,217,142,"6680,41","4668,47"
23/10/18 00:00,217,142,"6680,41","2852,47"
24/10/18 00:00,217,142,"6680,41","2114,04"
25/10/18 00:00,217,142,"6680,41","3138,54"
26/10/18 00:00,217,142,"6680,41","4426,25"
27/10/18 00:00,217,142,"6680,41","2947,49"
28/10/18 00:00,217,142,"6680,41","8575,5"
29/10/18 00:00,217,142,"6680,41","8757,67"
30/10/18 00:00,217,142,"6680,41","8428,05"
31/10/18 00:00,217,142,"6680,41","3387,52"
01/11/18 00:00,217,142,"6680,41","4669,81"
02/11/18 00:00,217,142,"6680,41","7842,67"
03/11/18 00:00,217,142,"6680,41","3115,73"
04/11/18 00:00,217,142,"6680,41","3012,37"
05/11/18 00:00,217,142,"6680,41","3263,34"
06/11/18 00:00,217,142,"6680,41","3169,14"
07/11/18 00:00,217,142,"6680,41","2533,96"
08/11/18 00:00,217,142,"6680,41","572,62"
09/11/18 00:00,217,142,"6680,41","1283,75"
10/11/18 00:00,217,142,"6680,41","438,75"
11/11/18 00:00,217,142,"6680,41","2677,93"
12/11/18 00:00,217,142,"6680,41","3580,75"
13/11/18 00:00,217,142,"6680,41","2059,47"
14/11/18 00:00,217,142,"6680,41","2701,04"
15/11/18 00:00,217,142,"6680,41","3795,18"
16/11/18 00:00,217,142,"6680,41","2739,18"
17/11/18 00:00,217,142,"6680,41","2215,62"
18/11/18 00:00,217,142,"6680,41","7948,41"
19/11/18 00:00,217,142,"6680,41","3151,35"
20/11/18 00:00,217,142,"6680,41","4580,38"
21/11/18 00:00,217,142,"6680,41",4982
22/11/18 00:00,217,142,"6680,41","4782,74"
23/11/18 00:00,217,142,"6680,41","3539,84"
24/11/18 00:00,217,142,"6680,41","4804,31"
25/11/18 00:00,217,142,"6680,41","3197,49"
26/11/18 00:00,217,142,"6680,41","2433,61"
27/11/18 00:00,217,142,"6680,41","1574,03"
28/11/18 00:00,217,142,"6680,41","2600,02"
29/11/18 00:00,217,142,"6680,41","2119,84"
30/11/18 00:00,217,142,"6680,41","2558,72"
01/10/17 00:00,218,141,"3777,63","11844,75"
02/10/17 00:00,218,141,"3777,63","10749,34"
03/10/17 00:00,218,141,"3777,63","4754,33"
04/10/17 00:00,218,141,"3777,63","5160,07"
05/10/17 00:00,218,141,"3777,63","4513,32"
06/10/17 00:00,218,141,"3777,63","6395,91"
07/10/17 00:00,218,141,"3777,63","2740,55"
08/10/17 00:00,218,141,"3777,63","6575,61"
09/10/17 00:00,218,141,"3777,63","5819,77"
10/10/17 00:00,218,141,"3777,63","2910,07"
11/10/17 00:00,218,141,"3777,63","2095,08"
12/10/17 00:00,218,141,"3777,63","3376,65"
13/10/17 00:00,218,141,"3777,63","3571,84"
14/10/17 00:00,218,141,"3777,63","2242,61"
15/10/17 00:00,218,141,"3777,63","6149,76"
16/10/17 00:00,218,141,"3777,63","7731,04"
17/10/17 00:00,218,141,"3777,63","2972,88"
18/10/17 00:00,218,141,"3777,63","1552,25"
19/10/17 00:00,218,141,"3777,63","2205,47"
20/10/17 00:00,218,141,"3777,63","5796,8"
21/10/17 00:00,218,141,"3777,63","3931,84"
22/10/17 00:00,218,141,"3777,63","7800,63"
23/10/17 00:00,218,141,"3777,63","5364,15"
24/10/17 00:00,218,141,"3777,63","2401,5"
25/10/17 00:00,218,141,"3777,63","960,03"
26/10/17 00:00,218,141,"3777,63","2868,92"
27/10/17 00:00,218,141,"3777,63","3842,4"
28/10/17 00:00,218,141,"3777,63","10842,59"
29/10/17 00:00,218,141,"3777,63","4205,54"
30/10/17 00:00,218,141,"3777,63","2099,16"
31/10/17 00:00,218,141,"3777,63","1183,71"
01/11/17 00:00,218,141,"3777,63","1319,44"
02/11/17 00:00,218,141,"3777,63","1464,16"
03/11/17 00:00,218,141,"3777,63","4788,73"
04/11/17 00:00,218,141,"3777,63","4480,29"
05/11/17 00:00,218,141,"3777,63","3459,14"
06/11/17 00:00,218,141,"3777,63","2474,8"
07/11/17 00:00,218,141,"3777,63","1164,34"
08/11/17 00:00,218,141,"3777,63","3335,69"
09/11/17 00:00,218,141,"3777,63","1442,03"
10/11/17 00:00,218,141,"3777,63","2968,71"
11/11/17 00:00,218,141,"3777,63","4157,38"
12/11/17 00:00,218,141,"3777,63","4379,47"
13/11/17 00:00,218,141,"3777,63","5380,89"
14/11/17 00:00,218,141,"3777,63","2360,94"
15/11/17 00:00,218,141,"3777,63","1051,96"
16/11/17 00:00,218,141,"3777,63","2732,9"
17/11/17 00:00,218,141,"3777,63","5077,99"
18/11/17 00:00,218,141,"3777,63","2663,53"
19/11/17 00:00,218,141,"3777,63","3874,17"
20/11/17 00:00,218,141,"3777,63","1643,6"
21/11/17 00:00,218,141,"3777,63","2091,55"
22/11/17 00:00,218,141,"3777,63","3843,76"
23/11/17 00:00,218,141,"3777,63","1677,12"
24/11/17 00:00,218,141,"3777,63","4452,8"
25/11/17 00:00,218,141,"3777,63","3652,43"
26/11/17 00:00,218,141,"3777,63","7830,86"
27/11/17 00:00,218,141,"3777,63","3307,88"
28/11/17 00:00,218,141,"3777,63","1911,66"
29/11/17 00:00,218,141,"3777,63",654
30/11/17 00:00,218,141,"3777,63","944,35"
01/10/18 00:00,218,141,"3777,63","5448,56"
02/10/18 00:00,218,141,"3777,63","3376,92"
03/10/18 00:00,218,141,"3777,63","1886,58"
04/10/18 00:00,218,141,"3777,63","7297,5"
05/10/18 00:00,218,141,"3777,63","3149,97"
06/10/18 00:00,218,141,"3777,63","7330,01"
07/10/18 00:00,218,141,"3777,63","4718,43"
08/10/18 00:00,218,141,"3777,63","2381,29"
09/10/18 00:00,218,141,"3777,63","2030,9"
10/10/18 00:00,218,141,"3777,63","2544,55"
11/10/18 00:00,218,141,"3777,63","3367,95"
12/10/18 00:00,218,141,"3777,63","10718,09"
13/10/18 00:00,218,141,"3777,63","2355,19"
14/10/18 00:00,218,141,"3777,63","6878,01"
15/10/18 00:00,218,141,"3777,63","2133,56"
16/10/18 00:00,218,141,"3777,63","2711,62"
17/10/18 00:00,218,141,"3777,63","1915,02"
18/10/18 00:00,218,141,"3777,63","2897,01"
19/10/18 00:00,218,141,"3777,63","2516,18"
20/10/18 00:00,218,141,"3777,63","7969,67"
21/10/18 00:00,218,141,"3777,63","7344,27"
22/10/18 00:00,218,141,"3777,63","5511,38"
23/10/18 00:00,218,141,"3777,63","3997,39"
24/10/18 00:00,218,141,"3777,63","5460,89"
25/10/18 00:00,218,141,"3777,63","3116,41"
26/10/18 00:00,218,141,"3777,63","3627,39"
27/10/18 00:00,218,141,"3777,63","3842,71"
28/10/18 00:00,218,141,"3777,63","11457,29"
29/10/18 00:00,218,141,"3777,63","7589,46"
30/10/18 00:00,218,141,"3777,63","4464,09"
31/10/18 00:00,218,141,"3777,63","3187,33"
01/11/18 00:00,218,141,"3777,63","3760,11"
02/11/18 00:00,218,141,"3777,63","2885,6"
03/11/18 00:00,218,141,"3777,63","2106,91"
04/11/18 00:00,218,141,"3777,63","4910,88"
05/11/18 00:00,218,141,"3777,63","2892,64"
06/11/18 00:00,218,141,"3777,63","896,56"
07/11/18 00:00,218,141,"3777,63","1553,54"
08/11/18 00:00,218,141,"3777,63","1747,41"
09/11/18 00:00,218,141,"3777,63","1890,17"
10/11/18 00:00,218,141,"3777,63","1428,6"
11/11/18 00:00,218,141,"3777,63","3961,81"
12/11/18 00:00,218,141,"3777,63","3331,61"
13/11/18 00:00,218,141,"3777,63","3416,44"
14/11/18 00:00,218,141,"3777,63","1616,67"
15/11/18 00:00,218,141,"3777,63","1913,07"
16/11/18 00:00,218,141,"3777,63","1893,69"
17/11/18 00:00,218,141,"3777,63","3137,76"
18/11/18 00:00,218,141,"3777,63","4164,37"
19/11/18 00:00,218,141,"3777,63","5659,9"
20/11/18 00:00,218,141,"3777,63","2654,11"
21/11/18 00:00,218,141,"3777,63","3744,03"
22/11/18 00:00,218,141,"3777,63","2963,97"
23/11/18 00:00,218,141,"3777,63","1156,77"
24/11/18 00:00,218,141,"3777,63","1672,04"
25/11/18 00:00,218,141,"3777,63","3916,19"
26/11/18 00:00,218,141,"3777,63","1187,92"
27/11/18 00:00,218,141,"3777,63","1221,43"
28/11/18 00:00,218,141,"3777,63","2076,03"
29/11/18 00:00,218,141,"3777,63","478,13"
30/11/18 00:00,218,141,"3777,63","917,8"
01/10/17 00:00,219,140,"9934,88","10981,18"
02/10/17 00:00,219,140,"9934,88","13730,32"
03/10/17 00:00,219,140,"9934,88","5902,73"
04/10/17 00:00,219,140,"9934,88","1950,18"
05/10/17 00:00,219,140,"9934,88","3452,56"
06/10/17 00:00,219,140,"9934,88","3891,48"
07/10/17 00:00,219,140,"9934,88","4920,28"
08/10/17 00:00,219,140,"9934,88","2609,48"
09/10/17 00:00,219,140,"9934,88","5957,85"
10/10/17 00:00,219,140,"9934,88","4606,47"
11/10/17 00:00,219,140,"9934,88","6864,25"
12/10/17 00:00,219,140,"9934,88","4544,36"
13/10/17 00:00,219,140,"9934,88","6153,77"
14/10/17 00:00,219,140,"9934,88","7623,36"
15/10/17 00:00,219,140,"9934,88","8038,62"
16/10/17 00:00,219,140,"9934,88","4307,96"
17/10/17 00:00,219,140,"9934,88","2442,42"
18/10/17 00:00,219,140,"9934,88","4944,64"
19/10/17 00:00,219,140,"9934,88","2347,05"
20/10/17 00:00,219,140,"9934,88","6607,81"
21/10/17 00:00,219,140,"9934,88","6393,18"
22/10/17 00:00,219,140,"9934,88","3373,55"
23/10/17 00:00,219,140,"9934,88","4742,81"
24/10/17 00:00,219,140,"9934,88","589,77"
25/10/17 00:00,219,140,"9934,88","996,43"
26/10/17 00:00,219,140,"9934,88","4003,12"
27/10/17 00:00,219,140,"9934,88","4317,56"
28/10/17 00:00,219,140,"9934,88","3347,56"
29/10/17 00:00,219,140,"9934,88","3534,19"
30/10/17 00:00,219,140,"9934,88","878,99"
31/10/17 00:00,219,140,"9934,88","1151,82"
01/11/17 00:00,219,140,"9934,88","2953,77"
02/11/17 00:00,219,140,"9934,88","3235,04"
03/11/17 00:00,219,140,"9934,88","5796,57"
04/11/17 00:00,219,140,"9934,88","3908,6"
05/11/17 00:00,219,140,"9934,88","3162,06"
06/11/17 00:00,219,140,"9934,88","1542,67"
07/11/17 00:00,219,140,"9934,88",404
08/11/17 00:00,219,140,"9934,88","336,37"
09/11/17 00:00,219,140,"9934,88","1627,87"
10/11/17 00:00,219,140,"9934,88","4160,03"
11/11/17 00:00,219,140,"9934,88","4191,89"
12/11/17 00:00,219,140,"9934,88","7240,32"
13/11/17 00:00,219,140,"9934,88","3888,89"
14/11/17 00:00,219,140,"9934,88","1266,98"
15/11/17 00:00,219,140,"9934,88","3575,21"
16/11/17 00:00,219,140,"9934,88","5328,09"
17/11/17 00:00,219,140,"9934,88","3249,86"
18/11/17 00:00,219,140,"9934,88","7163,33"
19/11/17 00:00,219,140,"9934,88","1032,03"
20/11/17 00:00,219,140,"9934,88","4778,61"
21/11/17 00:00,219,140,"9934,88","3080,92"
22/11/17 00:00,219,140,"9934,88","905,34"
23/11/17 00:00,219,140,"9934,88","2235,41"
24/11/17 00:00,219,140,"9934,88","3236,29"
25/11/17 00:00,219,140,"9934,88","3229,73"
26/11/17 00:00,219,140,"9934,88","3736,77"
27/11/17 00:00,219,140,"9934,88","3516,62"
28/11/17 00:00,219,140,"9934,88","184,69"
29/11/17 00:00,219,140,"9934,88","85,64"
30/11/17 00:00,219,140,"9934,88","3382,82"
01/10/18 00:00,219,140,"9934,88","3930,83"
02/10/18 00:00,219,140,"9934,88","1519,28"
03/10/18 00:00,219,140,"9934,88","2998,98"
04/10/18 00:00,219,140,"9934,88","3924,38"
05/10/18 00:00,219,140,"9934,88","3737,11"
06/10/18 00:00,219,140,"9934,88","6436,67"
07/10/18 00:00,219,140,"9934,88","3971,59"
08/10/18 00:00,219,140,"9934,88","1077,15"
09/10/18 00:00,219,140,"9934,88","4420,03"
10/10/18 00:00,219,140,"9934,88","2472,63"
11/10/18 00:00,219,140,"9934,88","4733,39"
12/10/18 00:00,219,140,"9934,88","7673,68"
13/10/18 00:00,219,140,"9934,88","8034,41"
14/10/18 00:00,219,140,"9934,88","2978,03"
15/10/18 00:00,219,140,"9934,88","2586,11"
16/10/18 00:00,219,140,"9934,88","1840,14"
17/10/18 00:00,219,140,"9934,88","2906,42"
18/10/18 00:00,219,140,"9934,88","4475,48"
19/10/18 00:00,219,140,"9934,88","6705,73"
20/10/18 00:00,219,140,"9934,88","4783,58"
21/10/18 00:00,219,140,"9934,88","4543,63"
22/10/18 00:00,219,140,"9934,88","4424,62"
23/10/18 00:00,219,140,"9934,88","1020,77"
24/10/18 00:00,219,140,"9934,88","3213,9"
25/10/18 00:00,219,140,"9934,88","3598,72"
26/10/18 00:00,219,140,"9934,88","5165,32"
27/10/18 00:00,219,140,"9934,88","8424,65"
28/10/18 00:00,219,140,"9934,88","10127,93"
29/10/18 00:00,219,140,"9934,88","3453,54"
30/10/18 00:00,219,140,"9934,88","2699,2"
31/10/18 00:00,219,140,"9934,88","3041,67"
01/11/18 00:00,219,140,"9934,88","1643,61"
02/11/18 00:00,219,140,"9934,88","5040,71"
03/11/18 00:00,219,140,"9934,88","3798,78"
04/11/18 00:00,219,140,"9934,88","3062,97"
05/11/18 00:00,219,140,"9934,88","2928,63"
06/11/18 00:00,219,140,"9934,88","2282,83"
